mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nn_model__batch_size,param_nn_model__dropout,param_nn_model__epochs,param_nn_model__input_dim,param_nn_model__optimizer,params,split0_test_percentile99,split1_test_percentile99,mean_test_percentile99,std_test_percentile99,rank_test_percentile99,split0_test_MAPE,split1_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE
208.552955031395,0.061538577079773,85.7792695760727,2.99104821681976,150,0.3,250,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.3, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-116.427721786499,-98.5936327362061,-107.510677261352,8.91704452514625,133,-36.2985954284668,-36.212272644043,-36.2554340362549,0.043161392211914,70
195.422647237778,1.96851015090942,81.5746836662293,2.40978574752808,150,0.1,250,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.1, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.4813095092773,-99.6575949859619,-99.5694522476196,0.088142738342285,63,-35.0775604248047,-37.6235580444336,-36.3505592346191,1.27299880981445,71
225.816125035286,0.960519909858704,81.4489997625351,1.92102706432343,100,0.2,200,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.6681153106689,-99.8114007568359,-99.7397580337524,0.071642723083492,77,-34.8381729125977,-37.873046875,-36.3556098937988,1.51743698120117,72
161.764464378357,0.649290561676025,80.8322429656982,5.35558104515076,200,0.1,250,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.1, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.7241454315186,-99.4503437805176,-99.5872446060181,0.13690082550049,67,-38.7839164733887,-34.0194702148437,-36.4016933441162,2.38222312927246,73
620.175652623177,1.05593574047089,114.701632261276,2.70691180229187,50,0.3,300,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.3, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.7556592559814,-104.743927764893,-101.749793510437,2.99413425445556,99,-33.7656517028809,-39.040111541748,-36.4028816223145,2.63722991943359,74
124.280173301697,24.2649602890015,69.1715360879898,2.41812813282013,300,0.1,200,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-122.874764785767,-97.815784072876,-110.345274429321,12.5294903564453,151,-38.3222465515137,-34.4931831359863,-36.40771484375,1.91453170776367,75
144.886218309402,15.0036687850952,84.8964184522629,11.0074161291122,100,0.1,100,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.7980163574219,-99.7123619842529,-99.7551891708374,0.042827186584468,79,-35.2178955078125,-37.6249694824219,-36.4214324951172,1.20353698730469,76
165.235639810562,3.53019595146179,106.763163328171,25.5972764492035,300,0.1,300,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-118.932544021606,-99.0723958587646,-109.002469940186,9.93007408142086,145,-38.7082595825195,-34.1559638977051,-36.4321117401123,2.27614784240723,77
326.898308038712,2.53248524665833,81.0180598497391,3.3838814496994,75,0.1,250,22,rmsprop,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.1, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-113.956542739868,-138.955688323974,-126.456115531921,12.4995727920532,201,-34.0236167907715,-38.8467636108398,-36.4351902008057,2.41157341003418,78
113.575000762939,9.21025228500366,71.4873005151749,8.93693602085114,300,0.2,200,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-101.008664932251,-99.3344204711914,-100.171542701721,0.837122230529637,83,-35.7122230529785,-37.1746063232422,-36.4434146881104,0.731191635131836,79
134.665902733803,0.78841769695282,85.9706029891968,0.26373553276062,150,0.3,150,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.3, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-105.121578826904,-97.9915427398682,-101.556560783386,3.56501804351805,96,-36.7003593444824,-36.2288970947266,-36.4646282196045,0.23573112487793,80
116.56616127491,2.57359993457794,74.3818064928055,0.884762167930603,200,0.2,150,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.2, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.9856536865234,-99.6931903839111,-99.8394220352173,0.146231651306152,81,-37.2722549438477,-35.7077903747559,-36.4900226593018,0.782232284545898,81
181.913069963455,0.342856407165527,47.2277264595032,0.78969669342041,150,0.1,200,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.2496102142334,-99.1220555114746,-99.185832862854,0.0637773513794,46,-37.7868423461914,-35.2770500183105,-36.531946182251,1.25489616394043,82
158.867267012596,2.96180188655853,59.7873637676239,3.42102861404419,150,0,150,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-112.454077377319,-126.535287322998,-119.494682350158,7.04060497283924,186,-35.3947257995605,-37.7189254760742,-36.5568256378174,1.16209983825684,83
189.35221016407,6.28061258792877,57.5756275653839,14.6091420650482,100,0.2,150,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.2, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.3789682769775,-96.7891139984131,-98.0840411376953,1.29492713928222,7,-36.8376121520996,-36.2881622314453,-36.5628871917725,0.274724960327148,84
219.025612950325,11.8451832532883,93.7221173048019,13.3017534017563,200,0.1,300,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-96.8519508361816,-104.313017044067,-100.582483940124,3.73053310394278,88,-31.9329948425293,-41.2437477111816,-36.5883712768555,4.65537643432617,85
150.661572098732,8.25140082836151,63.4150941371918,11.2299976348877,200,0.3,200,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.3, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.4718013763427,-99.7223444366455,-99.0970729064941,0.62527153015138,43,-36.0334930419922,-37.1744918823242,-36.6039924621582,0.570499420166016,86
118.381893515587,0.202162861824036,81.1201511621475,2.49296295642853,300,0,250,22,rmsprop,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-129.563378448486,-150.785525512695,-140.174451980591,10.6110735321043,232,-31.870569229126,-41.3575553894043,-36.6140623092651,4.74349308013916,87
260.086298942566,1.18202757835388,85.0997656583786,3.77464663982391,100,0.3,250,22,rmsprop,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.3, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-115.780199661255,-99.6027145385742,-107.691457099914,8.08874256134023,135,-36.0841941833496,-37.219123840332,-36.6516590118408,0.567464828491211,88
430.318738460541,1.97673296928406,74.9764206409454,3.6135151386261,75,0.1,300,22,rmsprop,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-117.041211471557,-98.9382886505127,-107.989750061035,9.05146141052237,137,-36.6698455810547,-36.6407661437988,-36.6553058624268,0.01453971862793,89
153.8441593647,1.21677923202515,90.8369690179825,1.79202902317047,75,0.2,100,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.9530973052979,-110.563316955566,-105.258207130432,5.30510982513424,114,-36.7474060058594,-36.6463508605957,-36.6968784332275,0.050527572631836,90
373.349324464798,4.87041521072388,60.6836488246918,10.5475239753723,50,0,200,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-122.899057464599,-105.438895339966,-114.168976402283,8.73008106231688,171,-35.764720916748,-37.6385307312012,-36.7016258239746,0.936904907226562,91
180.103018164635,5.22594678401947,50.4723143577576,8.13822388648987,75,0.1,100,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.7398247528076,-99.4405038452148,-99.5901642990112,0.149660453796393,68,-39.2136268615723,-34.1948585510254,-36.7042427062988,2.50938415527344,92
298.898320436478,8.1925265789032,57.9032666683197,14.6264667510986,75,0.3,200,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.3, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.5497898101807,-99.6223986053467,-99.5860942077637,0.036304397583017,66,-35.8986549377441,-37.6809158325195,-36.7897853851318,0.891130447387695,93
961.33551299572,3.4627331495285,54.5658160448074,11.0855079889297,25,0.1,250,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0.1, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-115.561223068237,-140.833941192627,-128.197582130432,12.6363590621947,205,-36.4398460388184,-37.1630935668945,-36.8014698028564,0.361623764038086,94
592.464509129524,3.54729282855988,58.1344470977783,6.81477999687195,25,0.3,150,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0.3, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-119.353594818115,-98.1545739746094,-108.754084396362,10.5995104217528,144,-37.968334197998,-35.6564254760742,-36.8123798370361,1.15595436096191,95
163.212893128395,0.051811337471008,81.5739458799362,0.663349747657776,150,0.3,200,22,rmsprop,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.3, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-114.104646072387,-98.0737706756591,-106.089208374023,8.01543769836402,122,-37.4746055603027,-36.2335052490234,-36.8540554046631,0.620550155639648,96
137.952748060226,2.54435563087463,76.9041850566864,2.13351488113403,200,0.2,200,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.7651515960693,-99.7054390716553,-99.7352953338623,0.029856262207034,76,-36.1091194152832,-37.6686706542969,-36.88889503479,0.779775619506836,97
271.99604678154,1.15882539749146,86.3993856906891,1.4188756942749,100,0.2,250,22,rmsprop,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.2, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-188.628058166504,-99.1290943145752,-143.87857624054,44.7494819259643,241,-39.8651885986328,-33.9307174682617,-36.8979530334473,2.96723556518555,98
136.427798271179,1.36533379554749,181.564118623734,1.40809798240662,300,0,300,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-103.730304794311,-99.494730682373,-101.612517738342,2.1177870559692,97,-37.558650970459,-36.2623825073242,-36.9105167388916,0.648134231567383,99
81.558827996254,22.8500810861588,121.202400922775,7.90690755844116,300,0.1,100,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-103.760175476074,-99.7108520507812,-101.735513763428,2.02466171264648,98,-37.9572677612305,-35.8824920654297,-36.9198799133301,1.03738784790039,100
190.987835764885,0.720013499259949,86.9047667980194,0.354230880737305,100,0,200,22,rmsprop,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-112.29904335022,-140.317119140625,-126.308081245422,14.0090378952027,200,-35.9790534973145,-37.862003326416,-36.9205284118652,0.941474914550781,101
332.323174595833,4.25338351726532,53.1411483287811,10.2419054508209,50,0.3,150,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.3, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.1021129608154,-99.0599110412598,-98.5810120010376,0.478899040222174,22,-35.9550170898437,-37.9165878295898,-36.9358024597168,0.980785369873047,102
768.71376311779,2.04153978824615,59.7254837751389,0.84624183177948,25,0.1,200,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-179.375796203613,-148.68914855957,-164.032472381592,15.3433238220216,261,-39.7818145751953,-34.2732238769531,-37.0275192260742,2.75429534912109,103
854.536199808121,3.59431552886963,73.2980937957764,1.87110590934753,25,0,250,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-131.997334594726,-120.47998626709,-126.238660430908,5.7586741638184,199,-37.033935546875,-37.0620002746582,-37.0479679107666,0.014032363891602,104
100.828288435936,0.028733611106873,86.3905334472656,0.42966890335083,50,0.3,50,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.3, 'nn_model__epochs': 50, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-103.115421295166,-97.2780065917969,-100.196713943481,2.91870735168452,84,-37.7328987121582,-36.3913726806641,-37.0621356964111,0.67076301574707,105
127.995260477066,1.99772047996521,82.7205024957657,2.31054890155792,300,0.3,250,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.3, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.1309624481201,-99.567462387085,-98.8492124176025,0.718249969482429,32,-36.8626823425293,-37.3068771362305,-37.0847797393799,0.222097396850586,106
358.628718495369,2.37600862979889,77.8961633443832,4.15460813045502,75,0.3,250,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.3, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-102.180161819458,-99.5028769683838,-100.841519393921,1.3386424255371,92,-38.7838325500488,-35.4216957092285,-37.1027641296387,1.68106842041016,107
197.317029714584,3.41031098365784,52.5201836824417,8.37000072002411,150,0,250,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-125.528954238892,-99.978272857666,-112.753613548279,12.7753406906128,161,-41.0403900146484,-33.2351722717285,-37.1377811431885,3.90260887145996,108
190.056424260139,18.9616945981979,56.7831505537033,13.8051327466965,100,0,150,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-119.545190887451,-99.5580840301514,-109.551637458801,9.99355342864979,148,-37.1858177185059,-37.1899147033691,-37.1878662109375,0.002048492431641,109
179.272027254105,2.33078742027283,77.9952141046524,5.20707356929779,50,0,100,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-108.148783874512,-128.478159484863,-118.313471679687,10.1646878051757,183,-37.3139991760254,-37.1488761901855,-37.2314376831055,0.082561492919922,110
210.928754448891,0.070368409156799,97.4077019691467,1.37132406234741,50,0.3,100,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.3, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.1936058807373,-99.3927487945556,-99.2931773376465,0.099571456909175,49,-36.9043998718262,-37.5855941772461,-37.2449970245361,0.340597152709961,111
91.1241997480392,0.5253826379776,95.1599699258804,1.37905466556549,300,0,200,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-111.722547683716,-135.251767425537,-123.487157554626,11.7646098709106,195,-36.1874465942383,-38.3645362854004,-37.2759914398193,1.08854484558105,112
224.771440029144,6.97643756866455,60.7567559480667,9.06839668750763,50,0.2,100,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.724635925293,-97.3866975402832,-98.5556667327881,1.16896919250489,20,-43.0819969177246,-31.5898876190186,-37.3359422683716,5.74605464935303,113
94.3653934001923,23.943430185318,75.14131295681,23.2782851457596,200,0.1,100,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.6288730621338,-99.705704498291,-99.6672887802124,0.038415718078618,74,-35.9726295471191,-38.7137184143066,-37.3431739807129,1.37054443359375,114
165.498952269554,4.24090611934662,59.0136942863464,3.05887317657471,150,0.1,200,22,rmsprop,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-99.6290664672852,-99.7053902435303,-99.6672283554077,0.038161888122559,73,-38.0059623718262,-36.7484817504883,-37.3772220611572,0.628740310668945,115
103.686207890511,1.06615579128265,96.2902920246124,1.97932243347168,200,0.3,150,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.3, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.6089804077148,-99.1435108184814,-99.3762456130981,0.232734794616697,52,-37.7174377441406,-37.0653686523437,-37.3914031982422,0.326034545898437,116
534.377542376518,5.8692272901535,107.959789395332,0.761888861656189,50,0,300,22,rmsprop,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-179.998478546142,-179.853277893066,-179.925878219604,0.072600326538037,282,-37.305534362793,-37.4809913635254,-37.3932628631592,0.087728500366211,117
128.312349796295,0.028131723403931,174.840088009834,8.14757525920868,300,0,300,22,rmsprop,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-194.906663970947,-125.923616333008,-160.415140151977,34.4915238189696,258,-40.6550636291504,-34.1954040527344,-37.4252338409424,3.22982978820801,118
91.5164949893951,13.5547831058502,89.4683547019958,9.79882907867432,200,0.3,100,22,adam,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.3, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.4895658111572,-99.5831953430176,-99.5363805770874,0.046814765930186,62,-37.742805480957,-37.1298713684082,-37.4363384246826,0.306467056274414,119
71.4528452157974,1.1390768289566,79.2905712127686,2.53460097312927,75,0.2,50,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.2, 'nn_model__epochs': 50, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-123.840361862183,-101.196164093018,-112.5182629776,11.3220988845825,159,-37.5375022888184,-37.3953666687012,-37.4664344787598,0.071067810058594,120
272.81377184391,2.40431678295135,87.8971298933029,0.559267401695251,100,0.3,250,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.3, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.4693710327148,-99.5500910186768,-99.0097310256958,0.540359992980982,41,-36.2735061645508,-38.7468681335449,-37.5101871490479,1.23668098449707,121
581.086725711823,1.30771780014038,50.0208942890167,7.63079309463501,25,0.1,150,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0.1, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.3575521850586,-98.6309274291992,-98.9942398071289,0.363312377929688,40,-44.2166175842285,-31.2035865783691,-37.7101020812988,6.50651550292969,122
122.958196163178,0.279392719268799,91.2759200334549,0.148589253425598,150,0.1,150,22,adam,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.1, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.5194213104248,-117.503219146728,-108.511320228577,8.99189891815175,143,-37.1972808837891,-38.2309646606445,-37.7141227722168,0.516841888427734,123
357.988166451454,1.10081231594086,80.4690753221512,1.04852902889252,25,0,100,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.5545944213867,-161.688934173584,-130.121764297485,31.5671698760985,211,-34.0489616394043,-41.3877449035645,-37.7183532714844,3.66939163208008,124
83.4071052074432,1.10474014282227,103.990664958954,3.26300859451294,300,0.3,150,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.3, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-97.9830683135986,-116.440396575928,-107.211732444763,9.22866413116455,130,-37.8245964050293,-37.7000579833984,-37.7623271942139,0.06226921081543,125
396.522961974144,1.05959093570709,56.22154545784,10.7425427436829,25,0.2,100,22,adam,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.2293887329102,-99.654326171875,-98.9418574523926,0.712468719482423,38,-35.6941413879395,-39.8467483520508,-37.7704448699951,2.07630348205566,126
129.774503707886,10.3098521232605,90.8126813173294,17.884143948555,100,0.3,100,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.3, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-97.3351972961426,-108.15253578186,-102.743866539001,5.40866924285887,103,-36.7259407043457,-38.9139213562012,-37.8199310302734,1.09399032592773,127
98.317596912384,1.70379185676575,81.4956234693527,3.50221002101898,50,0.1,50,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.1, 'nn_model__epochs': 50, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-98.7753524780274,-99.5482939147949,-99.1618231964111,0.386470718383791,45,-35.7276382446289,-40.0692291259766,-37.8984336853027,2.17079544067383,128
253.398849964142,2.07171964645386,80.6547756195068,1.24591422080994,75,0,200,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.7526586914062,-99.8826802825928,-99.8176694869995,0.06501079559326,80,-38.8881301879883,-36.9369049072266,-37.9125175476074,0.975612640380859,129
132.392805814743,2.7034170627594,71.8501895666122,1.78655731678009,200,0.3,200,22,rmsprop,"{'nn_model__batch_size': 200, 'nn_model__dropout': 0.3, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-175.559438171387,-99.82998878479,-137.694713478088,37.8647246932983,225,-40.3552627563477,-35.5155715942383,-37.935417175293,2.41984558105469,130
347.839460849762,1.44830250740051,80.4517443180084,1.9918041229248,75,0.1,250,22,adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.1, 'nn_model__epochs': 250, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.6870871734619,-99.7117959594727,-99.6994415664673,0.012354393005367,75,-35.9080085754395,-39.9983406066895,-37.9531745910645,2.045166015625,131
353.913357496262,6.66165089607239,107.980004668236,3.48198997974396,100,0.2,300,22,adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.7250328826904,-114.426968612671,-107.076000747681,7.35096786499022,128,-37.5674934387207,-38.428035736084,-37.9977645874023,0.430271148681641,132
204.890922188759,5.86867964267731,120.210139632225,2.0457261800766,50,0.1,100,22,adam,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-99.3315438842773,-127.855229644775,-113.593386764526,14.261842880249,168,-40.7974853515625,-35.3421325683594,-38.0698089599609,2.72767639160156,133
554.896971702576,0.01227879524231,68.6240204572678,2.2407158613205,25,0.2,150,22,rmsprop,"{'nn_model__batch_size': 25, 'nn_model__dropout': 0.2, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-99.689838104248,-98.6899864959717,-99.1899123001098,0.499925804138179,47,-38.6226463317871,-37.6138305664062,-38.1182384490967,0.50440788269043,134
292.991078138351,2.4238748550415,66.7911996841431,0.658347368240356,50,0.1,150,22,rmsprop,"{'nn_model__batch_size': 50, 'nn_model__dropout': 0.1, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-174.757316436767,-128.033971099853,-151.39564376831,23.361672668457,249,-39.1787948608398,-37.067008972168,-38.1229019165039,1.05589294433594,135
116.703889250755,0.065401196479797,91.7303314208984,1.37951612472534,150,0.1,150,22,rmsprop,"{'nn_model__batch_size': 150, 'nn_model__dropout': 0.1, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-99.3233860015869,-96.65539894104,-97.9893924713135,1.33399353027344,6,-40.8270492553711,-35.4408950805664,-38.1339721679687,2.69307708740234,136
97.2691179513931,0.330515027046204,79.5467587709427,2.71486604213715,300,0.2,200,22,rmsprop,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'rmsprop'}",-99.6471315765381,-165.450525360107,-132.548828468323,32.9016968917846,217,-37.4828262329102,-38.9490127563477,-38.2159194946289,0.73309326171875,137
71.786928653717,0.915651559829712,141.080109715462,1.77045977115631,300,0.1,150,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.1, 'nn_model__epochs': 150, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-120.69535446167,-108.588376541137,-114.641865501404,6.05348896026623,174,-38.7983856201172,-37.7072067260742,-38.2527961730957,0.545589447021484,138
117.738175392151,3.73109817504883,76.9052966833115,6.85806834697723,300,0.3,200,22,adam,"{'nn_model__batch_size': 300, 'nn_model__dropout': 0.3, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__optimizer': 'adam'}",-109.62290512085,-98.8429275512695,-104.23291633606,5.38998878479002,110,-39.9236450195312,-36.5940475463867,-38.258846282959,1.66479873657227,139
